Date,Transaction
3/30/17,Arizona Diamondbacks reassigned C Oscar Hernandez to the minor leagues.
3/31/17,Arizona Diamondbacks optioned C Oscar Hernandez to Jackson Generals.
3/31/17,Arizona Diamondbacks selected the contract of RHP J.J. Hoover from Reno Aces.
3/31/17,Pittsburgh Pirates optioned RHP A.J. Schugel to Indianapolis Indians.
3/31/17,New York Yankees optioned RHP Ben Heller to Scranton/Wilkes-Barre RailRiders.
3/31/17,New York Yankees optioned C Kyle Higashioka to Scranton/Wilkes-Barre RailRiders.
3/31/17,2B Luis Arraez assigned to Minnesota Twins.
3/31/17,3B Nelson Molina assigned to Minnesota Twins.
3/31/17,RHP Edwin Fierro assigned to Tampa Bay Rays.
3/31/17,C David Rodriguez assigned to Tampa Bay Rays.
3/31/17,RF Angel Perez assigned to Tampa Bay Rays.
3/31/17,RHP Jake Kelzer assigned to Philadelphia Phillies.
3/31/17,Boston Red Sox sent LF Bryce Brentz outright to Pawtucket Red Sox.
3/31/17,RHP Luke Leftwich assigned to Philadelphia Phillies.
3/31/17,San Diego Padres claimed RHP Jake Esch off waivers from Miami Marlins.
3/31/17,San Diego Padres designated RHP Cesar Vargas for assignment.
3/31/17,SS Cole Tucker assigned to Pittsburgh Pirates.
3/31/17,SS Cole Tucker assigned to Pittsburgh Pirates.
3/31/17,Detroit Tigers signed free agent C Bryan Holaday to a minor league contract.
3/31/17,Seattle Mariners recalled LHP Ariel Miranda from Tacoma Rainiers.
3/31/17,Seattle Mariners optioned RF Ben Gamel to Tacoma Rainiers.
3/31/17,Seattle Mariners optioned C Tuffy Gosewisch to Tacoma Rainiers.
3/31/17,Seattle Mariners placed RHP Steve Cishek on the 10-day disabled list. Left hip labrum tear.
3/31/17,Seattle Mariners placed RHP Shae Simmons on the 10-day disabled list. Right elbow strain.
3/31/17,Seattle Mariners placed RHP Rob Whalen on the 10-day disabled list. Right shoulder inflammation.
3/31/17,Seattle Mariners placed RHP Tony Zych on the 10-day disabled list. Right shoulder biceps surgery.
3/31/17,Seattle Mariners placed LHP Drew Smyly on the 10-day disabled list. Left arm flexor strain.
3/31/17,Seattle Mariners placed SS Shawn O'Malley on the 10-day disabled list. Appendix surgery.
3/31/17,Chicago White Sox sent LF Rymer Liriano outright to Charlotte Knights.
3/31/17,Chicago White Sox sent LHP Giovanni Soto outright to Charlotte Knights.
3/31/17,"Detroit Tigers placed RF J.D. Martinez on the 10-day disabled list retroactive to March 30, 2017. Mid-foot sprain."
3/31/17,Detroit Tigers sent RF Steven Moya outright to Toledo Mud Hens.
3/31/17,Houston Astros optioned RHP James Hoyt to Fresno Grizzlies.
3/31/17,"Minnesota Twins placed SS Ehire Adrianza on the 10-day disabled list retroactive to March 30, 2017."
3/31/17,"Minnesota Twins placed LHP Ryan O'Rourke on the 10-day disabled list retroactive to March 30, 2017. Left elbow injury."
3/31/17,New York Yankees optioned RHP Chad Green to Scranton/Wilkes-Barre RailRiders.
3/31/17,Arizona Diamondbacks placed RHP Jake Barrett on the 10-day disabled list. Shoulder injury.
3/31/17,Arizona Diamondbacks placed LHP Steve Hathaway on the 10-day disabled list. Left shoulder injury.
3/31/17,Atlanta Braves sent LHP Kevin Chapman outright to Gwinnett Braves.
3/31/17,Colorado Rockies optioned RF Jordan Patterson to Albuquerque Isotopes.
3/31/17,Colorado Rockies optioned 3B Pat Valaika to Albuquerque Isotopes.
3/31/17,Los Angeles Dodgers optioned CF Trayce Thompson to Oklahoma City Dodgers.
3/31/17,Los Angeles Dodgers optioned LHP Julio Urias to Oklahoma City Dodgers.
3/31/17,Los Angeles Dodgers optioned 3B Chris Taylor to Oklahoma City Dodgers.
3/31/17,Milwaukee Brewers placed RHP Matt Garza on the 10-day disabled list. Strained right groin.
3/31/17,Philadelphia Phillies selected the contract of Brock Stassi from Lehigh Valley IronPigs.
3/31/17,Philadelphia Phillies designated LF Tyler Goeddel for assignment.
3/31/17,Washington Nationals sent DH Clint Robinson outright to Syracuse Chiefs.
3/31/17,RHP Marcus Crescentini assigned to Miami Marlins.
3/31/17,RHP Ben Meyer assigned to Miami Marlins.
3/31/17,OF Jose Azocar assigned to Detroit Tigers.
3/31/17,2B Jacob Wilson assigned to St. Louis Cardinals.
3/31/17,Baltimore Orioles signed free agent 1B Ryan Ripken to a minor league contract.
3/31/17,RHP Henry Martinez assigned to Cleveland Indians.
3/31/17,LF Andrew Calica assigned to Cleveland Indians.
3/31/17,RHP Joe Galindo assigned to San Diego Padres.
3/31/17,RHP Diomar Lopez assigned to San Diego Padres.
3/31/17,OF Tirso Ornelas assigned to San Diego Padres.
3/31/17,Seattle Mariners signed free agent 2B Gordon Beckham to a minor league contract.
3/31/17,Cleveland Indians released LHP James Russell.
3/31/17,Cleveland Indians released C Guillermo Quiroz.
3/31/17,Texas Rangers optioned RHP Keone Kela to Round Rock Express.
3/31/17,Colorado Rockies designated RHP Jason Motte for assignment.
4/1/17,Arizona Diamondbacks optioned RHP Silvino Bracho to Reno Aces.
4/1/17,San Francisco Giants optioned LHP Josh Osich to Sacramento River Cats.
4/1/17,San Francisco Giants optioned RHP Albert Suarez to Sacramento River Cats.
4/1/17,San Francisco Giants optioned 2B Kelby Tomlinson to Sacramento River Cats.
4/1/17,RHP Gerson Moreno assigned to Detroit Tigers.
4/1/17,2B Anthony Pereira assigned to Detroit Tigers.
4/1/17,CF Ross Kivett assigned to Detroit Tigers.
4/1/17,SS Samuel Castro assigned to Miami Marlins.
4/1/17,LHP Tyler Webb returned to New York Yankees from Pittsburgh Pirates.
4/1/17,LF Rymer Liriano assigned to Chicago White Sox.
4/1/17,San Diego Padres selected the contract of C Hector Sanchez from El Paso Chihuahuas.
4/1/17,San Diego Padres optioned 2B Cory Spangenberg to El Paso Chihuahuas.
4/1/17,San Diego Padres designated LHP Keith Hessler for assignment.
4/1/17,"San Diego Padres placed LHP Buddy Baumann on the 10-day disabled list retroactive to March 30, 2017."
4/1/17,"San Diego Padres placed P Carter Capps on the 10-day disabled list retroactive to March 31, 2017."
4/1/17,"San Diego Padres placed LHP Christian Friedrich on the 10-day disabled list retroactive to March 30, 2017."
4/1/17,"San Diego Padres placed LF Alex Dickerson on the 10-day disabled list retroactive to March 30, 2017."
4/1/17,3B Brock Hebert assigned to Seattle Mariners.
4/1/17,CF Austin Grebeck assigned to Seattle Mariners.
4/1/17,1B Luis Castro assigned to Colorado Rockies.
4/1/17,2B Antony Brito assigned to Colorado Rockies.
4/1/17,C Javier Guevara assigned to Colorado Rockies.
4/1/17,RF Ramon Marcelino assigned to Colorado Rockies.
4/1/17,2B Jonathan Piron assigned to Colorado Rockies.
4/1/17,2B Jose G. Rodriguez assigned to Colorado Rockies.
4/1/17,2B Gordon Beckham assigned to Seattle Mariners.
4/1/17,Toronto Blue Jays signed free agent LF Chris Coghlan to a minor league contract.
4/1/17,Tampa Bay Rays selected the contract of LF Peter Bourjos from Durham Bulls.
4/1/17,Tampa Bay Rays selected the contract of 1B Rickie Weeks Jr. from Durham Bulls.
4/1/17,Tampa Bay Rays selected the contract of RHP Tommy Hunter from Durham Bulls.
4/1/17,Tampa Bay Rays selected the contract of C Jesus Sucre from Durham Bulls.
4/1/17,Tampa Bay Rays placed C Wilson Ramos on the 60-day disabled list. Torn ACL.
4/1/17,Tampa Bay Rays placed RHP Shawn Tolleson on the 60-day disabled list. Right Flexor Strain.
4/1/17,Tampa Bay Rays placed RHP Brad Boxberger on the 10-day disabled list. Right Flexor Strain.
4/1/17,Tampa Bay Rays placed 3B Matt Duffy on the 10-day disabled list. Recovering from Achilles surgery.
4/1/17,Tampa Bay Rays placed LF Colby Rasmus on the 10-day disabled list. Recovering from hip surgery.
4/1/17,Tampa Bay Rays designated LF Nick Franklin for assignment.
4/1/17,"Oakland Athletics placed RHP Daniel Mengden on the 10-day disabled list retroactive to March 30, 2017. Right foot surgery."
4/1/17,"Oakland Athletics placed RHP Chris Bassitt on the 10-day disabled list retroactive to March 30, 2017. Recovering from Tommy John surgery."
4/1/17,"Oakland Athletics placed RHP Sonny Gray on the 10-day disabled list retroactive to March 30, 2017. Strained right shoulder."
4/1/17,"Oakland Athletics placed 2B Joey Wendle on the 10-day disabled list retroactive to March 30, 2017. Strained right shoulder."
4/1/17,"Oakland Athletics placed CF Jake Smolinski on the 10-day disabled list retroactive to March 30, 2017. Recovering from right shoulder surgery."
4/1/17,Boston Red Sox recalled Steve Selsky from Pawtucket Red Sox.
4/1/17,Boston Red Sox selected the contract of Ben Taylor from Portland Sea Dogs.
4/1/17,Boston Red Sox optioned 2B Marco Hernandez to Pawtucket Red Sox.
4/1/17,Boston Red Sox placed LHP Roenis Elias on the 10-day disabled list. Right oblique strain.
4/1/17,Boston Red Sox placed LHP David Price on the 10-day disabled list. Left elbow strain.
4/1/17,"Boston Red Sox placed 3B Josh Rutledge on the 10-day disabled list retroactive to March 30, 2017. Left hamstring strain."
4/1/17,Boston Red Sox placed RHP Carson Smith on the 10-day disabled list. Recovering from Tommy John surgery.
4/1/17,Boston Red Sox placed RHP Tyler Thornburg on the 10-day disabled list. Right shoulder impingement.
4/1/17,Kansas City Royals optioned 2B Whit Merrifield to Omaha Storm Chasers.
4/1/17,Seattle Mariners signed free agent RHP Mark Lowe to a minor league contract.
4/1/17,Seattle Mariners sent RHP Tony Zych on a rehab assignment to Tacoma Rainiers.
4/1/17,Oakland Athletics signed free agent LHP Ross Detwiler to a minor league contract.
4/1/17,"Los Angeles Angels placed RHP Vicente Campos on the 10-day disabled list retroactive to March 30, 2017. Right elbow nerve irritation."
4/1/17,"Los Angeles Angels placed LHP Andrew Heaney on the 10-day disabled list retroactive to March 30, 2017. Left elbow UCL injury."
4/1/17,"Los Angeles Angels placed RHP Huston Street on the 10-day disabled list retroactive to March 30, 2017. Right lat strain."
4/1/17,"Los Angeles Angels placed 3B Luis Valbuena on the 10-day disabled list retroactive to March 30, 2017. Right hamstring strain."
4/1/17,Los Angeles Angels placed RHP Nick Tropeano on the 60-day disabled list. Right elbow UCL injury.
4/1/17,Los Angeles Angels optioned RHP Mike Morin to Salt Lake Bees.
4/1/17,San Francisco Giants signed free agent RHP Dylan Rheault to a minor league contract.
4/1/17,San Francisco Giants signed free agent OF Carlos Garcia to a minor league contract.
4/1/17,Seattle Mariners signed free agent RHP Kelvin Nunez to a minor league contract.
4/1/17,Seattle Mariners signed free agent LHP Freiquik Sanchez to a minor league contract.
4/1/17,Boston Red Sox signed free agent RHP Mitchell Osnowitz to a minor league contract.
4/1/17,Los Angeles Dodgers signed free agent C Sean O'Connell to a minor league contract.
4/1/17,Boston Red Sox placed LHP David Price on the 10-day disabled list. Left elbow strain.
4/2/17,Los Angeles Angels designated RHP Austin Adams for assignment.
4/2/17,Los Angeles Angels designated RHP Kirby Yates for assignment.
4/2/17,Los Angeles Angels selected the contract of RHP Bud Norris from Salt Lake Bees.
4/2/17,Los Angeles Angels selected the contract of RHP Blake Parker from Salt Lake Bees.
4/2/17,Los Angeles Angels selected the contract of RHP Yusmeiro Petit from Salt Lake Bees.
4/2/17,New York Yankees selected the contract of SS Pete Kozma from Scranton/Wilkes-Barre RailRiders.
4/2/17,New York Yankees placed 1B Tyler Austin on the 60-day disabled list. Fractured left ankle.
4/2/17,"New York Yankees placed SS Didi Gregorius on the 10-day disabled list retroactive to March 30, 2017. Strained right shoulder."
4/2/17,Pittsburgh Pirates optioned LF Jose Osuna to Indianapolis Indians.
4/2/17,"Philadelphia Phillies placed RHP Zach Eflin on the 10-day disabled list retroactive to March 30, 2017. Knee surgeries."
4/2/17,Cincinnati Reds placed RHP Anthony DeSclafani on the 10-day disabled list. Sprained right elbow.
4/2/17,Cincinnati Reds recalled RHP Nick Travieso from Pensacola Blue Wahoos.
4/2/17,Cincinnati Reds placed RHP Nick Travieso on the 60-day disabled list. Right shoulder inflammation.
4/2/17,Cincinnati Reds selected the contract of RF Patrick Kivlehan from Louisville Bats.
4/2/17,"Cincinnati Reds placed RHP Austin Brice on the 10-day disabled list retroactive to March 30, 2017. Right ulnar neuritis."
4/2/17,"Cincinnati Reds placed RHP Nefi Ogando on the 10-day disabled list retroactive to March 30, 2017. Strained right hand."
4/2/17,"Cincinnati Reds placed C Devin Mesoraco on the 10-day disabled list retroactive to March 30, 2017. Right hip surgery."
4/2/17,Atlanta Braves recalled Anthony Recker from Gwinnett Braves.
4/2/17,Atlanta Braves optioned 3B Rio Ruiz to Gwinnett Braves.
4/2/17,Atlanta Braves selected the contract of LF Emilio Bonifacio from Gwinnett Braves.
4/2/17,Atlanta Braves selected the contract of LHP Eric O'Flaherty from Gwinnett Braves.
4/2/17,"Atlanta Braves placed RHP Mauricio Cabrera on the 10-day disabled list retroactive to March 30, 2017. Strained right elbow."
4/2/17,"Atlanta Braves placed RHP Armando Rivero on the 10-day disabled list retroactive to March 30, 2017. Strained right shoulder."
4/2/17,"Atlanta Braves placed RHP Daniel Winkler on the 10-day disabled list retroactive to March 30, 2017. Elbow surgery."
4/2/17,"Atlanta Braves placed 2B Micah Johnson on the 10-day disabled list retroactive to March 30, 2017. Fractured left wrist."
4/2/17,Washington Nationals optioned RHP Joe Ross to Syracuse Chiefs.
4/2/17,Miami Marlins selected the contract of 1B Tyler Moore from New Orleans Baby Cakes.
4/2/17,"Miami Marlins placed RHP Odrisamer Despaigne on the 10-day disabled list retroactive to March 30, 2017. Strained left oblique."
4/2/17,"Miami Marlins placed LHP Jeff Locke on the 10-day disabled list retroactive to March 30, 2017. Left shoulder tendinits."
4/2/17,"Miami Marlins placed 3B Martin Prado on the 10-day disabled list retroactive to March 30, 2017. Strained left hamstring."
4/2/17,"Kansas City Royals placed LF Jorge Soler on the 10-day disabled list retroactive to March 30, 2017. Strained left oblique."
4/2/17,Kansas City Royals recalled 3B Hunter Dozier from Omaha Storm Chasers.
4/2/17,Kansas City Royals selected the contract of RHP Peter Moylan from Omaha Storm Chasers.
4/2/17,Kansas City Royals placed 3B Hunter Dozier on the 60-day disabled list. Strained left oblique.
4/2/17,Cleveland Indians selected the contract of 3B Michael Martinez from Columbus Clippers.
4/2/17,Cleveland Indians selected the contract of Yandy Diaz from Columbus Clippers.
4/2/17,Cleveland Indians placed RHP Cody Anderson on the 60-day disabled list. Right elbow surgery.
4/2/17,Cleveland Indians placed 2B Jason Kipnis on the 10-day disabled list. Right shoulder inflammation.
4/2/17,"Cleveland Indians placed RF Lonnie Chisenhall on the 10-day disabled list retroactive to March 30, 2017. Right shoulder sprain."
4/2/17,Cleveland Indians released LHP Tim Cooney.
4/2/17,"Chicago Cubs placed LHP Brian Duensing on the 10-day disabled list retroactive to March 30, 2017. lower back spasms"
4/2/17,"Los Angeles Dodgers placed RHP Pedro Baez on the 10-day disabled list retroactive to March 30, 2017. Right wrist contusion."
4/2/17,"Los Angeles Dodgers placed RF Andre Ethier on the 10-day disabled list retroactive to March 30, 2017. Lumbar disk herniation."
4/2/17,"Los Angeles Dodgers placed LHP Scott Kazmir on the 10-day disabled list retroactive to March 30, 2017. Strained left hip."
4/2/17,"Los Angeles Dodgers placed RHP Josh Ravin on the 10-day disabled list retroactive to March 30, 2017. Strained right groin."
4/2/17,"Los Angeles Dodgers placed RHP Brock Stewart on the 10-day disabled list retroactive to March 30, 2017. Right shoulder tendinits."
4/2/17,"San Francisco Giants placed C Trevor Brown on the 10-day disabled list retroactive to March 30, 2016. Sprained right ankle."
4/2/17,San Francisco Giants placed LHP Will Smith on the 60-day disabled list. Arm surgery.
4/2/17,"San Francisco Giants placed RF Mac Williamson on the 10-day disabled list retroactive to March 30, 2017. Strained left quad."
4/2/17,San Francisco Giants designated RHP Ray Black for assignment.
4/2/17,San Francisco Giants designated RHP Ian Gardeck for assignment.
4/2/17,San Francisco Giants optioned LHP Steven Okert to Sacramento River Cats.
4/2/17,San Francisco Giants recalled RHP Neil Ramirez from Sacramento River Cats.
4/2/17,Texas Rangers signed free agent RHP Dillon Gee.
4/2/17,Texas Rangers optioned RHP Dillon Gee to Round Rock Express.
4/2/17,Texas Rangers placed RHP Chi Chi Gonzalez on the 60-day disabled list. Partial tear of right UCL.
